title,url,has_fee
Inference on the Best Selected Subgroup,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306553,FALSE
A Utility Approach to Individualized Optimal Dose Selection Using Biomarkers,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307303,FALSE
Flexible Bayesian semiparametric designs for dose-finding with multiple populations  ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304732,FALSE
Design Consideration in Phase 2 Dose Response Trial in the presence of possible non-monotonicity -- Comparison of Bayesian Emax and NDLM model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307106,FALSE
Bayesian hierarchical EMAX model for dose-response in early phase efficacy clinical trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304276,FALSE
Bayesian method based dose escalation in clinical trials with combination therapy  ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305011,FALSE
A Comparison of the Up-and-Down or Biased Coin Design to the Continual Reassessment Method for Phase I Dose Finding Studies.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306494,FALSE
Bayesian Dose-Finding Model with Adaptive Time-to-event Weight Incorporating Cycle Information for Immuno-oncology Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304843,FALSE
"Toward Automatic Segmentation, Tracking and Classification by Machine Learning for Medical Images",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304348,FALSE
Scheduling of the Upcoming Screening Exam using CT in Lung Cancer,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301834,FALSE
Path-tracked spatial-temporal prediction of PM2.5,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304214,FALSE
A Cluster-Adjusted Rank-Based Test for a Clinical Trial Concerning Multiple Endpoints with Application to Dietary Intervention Assessment,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304143,FALSE
Loss and gain in power due to correlation between co-primary endpoints in clinical trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305067,FALSE
Likelihood-based analysis of the statistical effects of a treatment on an outcome,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306593,FALSE
Lower bounds for accuracy of estimation in high angular resolution diffusion imaging data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304593,FALSE
Posterior Consistency of Tail Index for Bayesian Kernel Mixture Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305104,FALSE
Bayesian Double Feature Allocation for Phenotyping with Electronic Health Records,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301862,FALSE
The Scale Transformed Power Prior with Applications to Studies with Different Endpoints,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301812,FALSE
Interpreting P-values and Confidence Intervals using Well-Calibrated Null Preference Priors,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306594,FALSE
Quantification of Borrowing of Strength in Hierarchical Bayes Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304625,FALSE
A unified treatment of posterior asymptotics in sparse regression models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306575,FALSE
Bayesian Inference of Non-probability Samples,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307171,FALSE
Kolmogorov-Smirnov simultaneous confidence bands for time series distribution function,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301856,FALSE
Randomized Allocation with Nonparametric Estimation for Contextual Multi-Armed Bandits with Delayed Rewards,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304318,FALSE
Sufficient dimension reduction for feasible and robust estimation of average causal effect,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304322,FALSE
Meta-anlysis of quantile  intervals from different studies ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304393,FALSE
Some Depth-Based Approaches to Statistical Regions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304868,FALSE
"Measuring causal impacts on multifaceted outcomes with missingness, with an application to welfare impacts of mobile credit",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304879,FALSE
Nonparametric Regression with Responses Missing Not at Random ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307016,FALSE
Using Non-Symmetrically Spaced Percentiles to Test for the Equality of Means,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300659,FALSE
Weibull-normal distribution and its applications,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303094,FALSE
Uncertainty Quantification for Parallel Discrete Event Simulation ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306667,FALSE
Convergence and Asymptotic Normality for Identification of Systems with Subsystems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307185,FALSE
An overview of statistical methods used in nuclear safeguards,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304778,FALSE
Spectral model selection for electronic measurement of the Boltzmann constant,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305079,FALSE
Planning Gamma Accelerated Degradation Tests with Two Accelerating Variables,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307393,FALSE
Nonparametric model for a tensor field based on HARDI,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304421,FALSE
Radiologic image-based statistical shape analysis of brain tumors,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305027,FALSE
Simultaneous Confidence Corridors for Mean Functions in Functional Data Analysis of Imaging Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302959,FALSE
Investigations on Shape Proportions and Encircled Image-Histograms,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303093,FALSE
Semi-Parametric Elastic Shape Bootstrap Regions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304156,FALSE
Analyzing Spatial Variation using Bayesian Functional Alignment,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305357,FALSE
"Scalable, powerful and robust basis space testing for high-dimensional data",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306601,FALSE
Simultaneous Confidence Regions for Coefficients in High Dimensional Linear Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306415,FALSE
Functional Variable Selection with Correlated Functional Covariates and  Longitudinal Responses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306790,FALSE
Feature Selection in Large Data with Heteroscedastic Errors,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307031,FALSE
A New Information Criterion for Model Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307282,FALSE
Hierarchical Scale Mixtures for Flexible Spatial Modeling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304382,FALSE
Flexible sub-asymptotic modeling of threshold exceedances using hierarchical ratio models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305170,FALSE
Extremes of the Spatial Impact of Heat Waves.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303029,FALSE
Return Level Estimation for Large Spatial Extremes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304741,FALSE
Trend Analysis of Extreme Coastal Sea Levels from a Semi-Global Tide Gauge Data Set,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305121,FALSE
A semiparametric Bayesian spatiotemporal model for extreme value analysis with big data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305246,FALSE
Using climate model data to predict the Distribution of Extreme Weather Events,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301684,FALSE
Discriminative Factor Model for Microbiome Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306894,FALSE
A Novel Normalization and Differential Abundance Test Framework for Microbiome Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306951,FALSE
A Bayesian framework for uncovering association between microbial composition and host phenotypes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307161,FALSE
A Hidden Markov Modeling Approach for Identifying Tumor Subclones in Next-Generation Sequencing Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306557,FALSE
Predicting Cancer Immunotherapy Treatment Response with Neoantigen Burden,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306802,FALSE
Predictive models for detecting association between miRNAs and lympho vascular invasion  ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306775,FALSE
A mixed-model approach for powerful testing of genetic associations with cancer risk incorporating tumor characteristics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302877,FALSE
The Impact of Independence Assumption Violation in Capture Recapture Estimators of Catch from Electronic Reporting Systems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300648,FALSE
Bayesian Doubly Robust Adjustment for Finite Population Inference using Big Data: Application to Naturalistic Driving Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301848,FALSE
A Modified Two-Stage Sampling Scheme with Integrated Second Stage Sample,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302870,FALSE
Optimal Sample Design for Estimation of Catch from Electronically Reported Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306400,FALSE
Weighting matters: a practical application,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306468,FALSE
Applying Markov methodology to investigate disease progression in Multiple Sclerosis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307300,FALSE
Nonparametric conditional density estimation for pooled biomarker data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307167,FALSE
On Performing Generalized Inferences for the Burr XII Reliability Function based on Progressively Censored Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306409,FALSE
Side Effect Reduction of Prior and Processed Information on Survey Design (Parts 1 and 2),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301759,FALSE
Confronting Mental-Health-Mediated Harassment in a University Workplace:  A Case Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305068,FALSE
Estimating Median Regression for Clustered Interval Censored Survival Data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304590,FALSE
Preference Probability Based on Ranks – A New Approach Using Logistic Regression with Zero Intercept,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303052,FALSE
Quantifying the Deception of an MLB Pitch,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304957,FALSE
Application of Data Analytics and Visualization in NCAA Division III Men’s Basketball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305304,FALSE
Devaluing the Yurchenko Full: The Effect of NCAA Women’s Gymnastics Code Modifications on Event and Total Scores,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305361,FALSE
A Statistical Ranking of the Top Ten Professional Sports Teams of All Time,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306589,FALSE
Is there racial bias in NFL roughing the passer calls?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306821,FALSE
Longevity of NFL Players,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306868,FALSE
Determining optimal skills for beach volleyball partners,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306880,FALSE
A SHINY Markov Machine for decision-making in Major League Baseball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306967,FALSE
The Effect Analytics has on Canadian Basketball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307090,FALSE
Meta-Analysis to Quantify Properties of Quarterback Metrics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307269,FALSE
Weighted regression with covariates derived from discrepancies between high dimensional predictors,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307225,FALSE
Predicting the Success of Kickstarter Campaigns: A  Bayesian Semi-Parametric Analysis.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307178,FALSE
Minute-by-Minute Sleep Data: A SAS Macro to Create Summary Sleep Variables,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304846,FALSE
Interpretable Localized Time-Frequency Analysis via Penalized Reduced Rank Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305328,FALSE
Information Theoretic Measures of Diversity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307254,FALSE
Bayesian Semiparametric ROC surface estimation under verification bias,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304394,FALSE
